goal	rule	score
p6(a7, a14, a7, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a55, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a21, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a1, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a16, a14, a52, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a95, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a85, a74, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a1, a14, a85, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a32, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a96, a14, a11, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a23, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a61, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a12, a14, a33, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a35, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a7, a14, a25, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a99, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a81)	p4(a16, X5) :- p5(a10, X5)	0
p6(a48, a14, a82, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a47, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p1(a18, X3, X3, a55, a28)	p1(a18, a0, a0, a55, a28)	0
p4(X0, X1)	p4(a55, X0) :- p3(X0, X9)	0
p6(a11, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a57, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a2, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a95, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a81, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a2, a14, a2, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a96, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a11, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a22, a14, a11, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a55, X7, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a96, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a83)	p4(a16, X5) :- p5(a10, X5)	0
p6(a2, a14, a96, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a13, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a61, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a15, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a24, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X5, a11, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a61, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a61, a14, a57, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a41, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a46, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, X0, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a12, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a81, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a91, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a96, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a17, a14, a88, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a53, a53, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a26, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a68, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a82, X6)	0
p3(X50, a0)	p3(a63, a0)	0
p4(X0, a15)	p4(a16, X5) :- p5(a10, X5)	0
p6(a85, a11, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a17, a14, a5, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a16, a14, a1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a55, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a7, X7, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a45, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a91, a14, X0, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X50, a0)	p3(a22, a0)	0
p6(a19, a14, a7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a89, X0)	0
p6(a74, a14, a32, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a10, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, X7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a88, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a55, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a82, a14, X7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a39, X0)	0
p6(a25, a14, X1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a26, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a19, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a41, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a52, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a11, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a60, a14, a60, a31)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a91, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X5, a14, X5, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a23, a14, a99, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a16, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a57, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a25, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a64, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a49, a14, a57, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, X3, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a7, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a0, a93, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, a11, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X8, X3, X3, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a14, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a52, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a85, a14, a31, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a23, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a16, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a96)	p4(a16, X5) :- p5(a10, X5)	0
p6(a17, a14, a2, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a74, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a64, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a2, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a24, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a25, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a61, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a19, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a82, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a13, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a75, X6)	0
p6(X7, a96, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a12, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a55, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a98, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a49, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X3, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a61, a14, a32, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a81, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a48, a14, a46, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a26, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a21, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X50, a0)	p3(a17, a0)	0
p6(a10, a14, X1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a57)	p4(a55, X0) :- p3(X0, X9)	0
p6(a64, a14, a16, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a80, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a17, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a99, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a17, a14, a61, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a19, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a85, a98, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a91, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a22, a14, a65, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a65, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a48, a14, a91, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a17, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X5, X8, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a55, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a25, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a62, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a60)	p4(a55, X0) :- p3(X0, X9)	0
p6(X0, a48, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a20, a14, a1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a1, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a36, a58)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a16, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a98, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, X0, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a19, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a25, a14, a25, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a35, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a32, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a17, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a96, a14, a57, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a64, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a93, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X50, a0)	p3(a64, a0)	0
p6(a35, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a46, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(X0, X5, a85, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a36, X3, X3, X4)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a23, a14, a33, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a47, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a36, X3, X3, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a11, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a49, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a14, a22, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a33, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X5, a52, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a10, X7, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a11, a14, a85, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a45)	p4(a55, X0) :- p3(X0, X9)	0
p6(X7, a91, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a1, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a21, a14, X0, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a18, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a13)	p4(a16, X5) :- p5(a10, X5)	0
p4(X0, a55)	p4(a16, X5) :- p5(a10, X5)	0
p6(a11, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a95, a14, a52, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a81, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a22, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a96, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a2, a14, a4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a23, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
