goal	rule	score
race(elrohir, R20)	race(elrohir, R20)	0
race(elrohir, R10)	race(elrohir, R10)	0
race(X, R20)	race(gollum, R20)	0
visited(X5, L5)	visited(boromir, erebor)	0
mortal(lurtz)	mortal(X) :- race(X, human)	0
mortal(hirluin)	mortal(X) :- race(X, human)	0
mortal(boromir)	mortal(X) :- race(X, hobbit)	0
visited(Y1, L1)	visited(arwen, mordor)	0
visited(X0, L0)	visited(haldir, rohan)	0
companion(balin, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
fellowship(elrohir)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
mortal(leaflock)	mortal(X) :- race(X, human)	0
visited(X0, L0)	visited(elwing, ithilien)	0
mortal(gloin)	mortal(X) :- race(X, human)	0
companion(aragorn, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X2, L2)	visited(radagast, rivendell)	0
visited(X4, L4)	visited(bilbo, mordor)	0
mortal(damrod)	mortal(X) :- race(X, dwarf)	0
alignment(X4, good)	alignment(earendil, good)	0
race(R1, R20)	race(gamgee, R20)	0
companion(rosie, thorin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(glorfindel)	mortal(X) :- race(X, hobbit)	0
visited(X5, L5)	visited(gimli, shire)	0
visited(X5, L5)	visited(elendil, rivendell)	0
visited(Y7, L7)	visited(pippin, isengard)	0
race(R1, R20)	race(goldberry, R20)	0
visited(X2, L2)	visited(bilbo, lothlorien)	0
visited(Y5, L5)	visited(gloin, shire)	0
visited(X4, L4)	visited(boromir, bree)	0
alignment(X1, good)	alignment(gloin, good)	0
fellowship(gamgee)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
fellowship(elfstan)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
mortal(elrond)	mortal(X) :- race(X, human)	0
visited(Y0, L0)	visited(elwing, iron_hills)	0
visited(X2, L2)	visited(isildur, rivendell)	0
visited(X0, L0)	visited(elwing, bree)	0
mortal(saruman)	mortal(X) :- race(X, human)	0
visited(X3, L3)	visited(haldir, mordor)	0
race(_EX0, R20)	race(forlong, R20)	0
visited(X5, L5)	visited(thorin, mordor)	0
alignment(X4, good)	alignment(elladan, good)	0
mortal(rose)	mortal(X) :- race(X, hobbit)	0
race(_EX0, R20)	race(rose, R20)	0
visited(X3, L3)	visited(arwen, shire)	0
mortal(beechbone)	mortal(X) :- race(X, hobbit)	0
race(_EX0, R20)	race(treebeard, R20)	0
visited(X5, L5)	visited(pippin, shire)	0
visited(X2, L2)	visited(radagast, erebor)	0
companion(maggot, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(gimli, lothlorien)	0
mortal(gandalf)	mortal(X) :- race(X, hobbit)	0
visited(X2, L2)	visited(elendil, mirkwood)	0
visited(Y1, L1)	visited(arwen, rohan)	0
visited(X2, L2)	visited(celeborn, isengard)	0
race(X, R20)	race(denethor, R20)	0
visited(X2, L2)	visited(elendil, moria)	0
visited(Y4, L4)	visited(legolas, shire)	0
companion(aragorn, haldir)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
companion(gandalf, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
companion(isildur, thorin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
companion(merry, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X2, L2)	visited(radagast, iron_hills)	0
visited(Y0, L0)	visited(balin, bree)	0
race(X, R20)	race(imrahil, R20)	0
mortal(hirluin)	mortal(X) :- race(X, hobbit)	0
visited(X2, L2)	visited(radagast, rohan)	0
mortal(pippin)	mortal(X) :- race(X, dwarf)	0
visited(Y3, L3)	visited(haldir, erebor)	0
companion(thorin, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(leaflock)	mortal(X) :- race(X, hobbit)	0
visited(X0, L0)	visited(elfstan, iron_hills)	0
visited(Y0, L0)	visited(frodo, gondor)	0
visited(Y0, L0)	visited(frodo, mirkwood)	0
mortal(dervorin)	mortal(X) :- race(X, hobbit)	0
visited(Y5, L5)	visited(thorin, moria)	0
visited(Y0, L0)	visited(eowyn, lothlorien)	0
companion(merry, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y5, L5)	visited(gloin, mordor)	0
visited(X4, L4)	visited(boromir, iron_hills)	0
visited(Y0, L0)	visited(sam, erebor)	0
mortal(mablung)	mortal(X) :- race(X, dwarf)	0
visited(X7, L7)	visited(gimli, isengard)	0
visited(X4, L4)	visited(gandalf, rohan)	0
visited(X4, L4)	visited(gandalf, lothlorien)	0
visited(X2, L2)	visited(arwen, moria)	0
alignment(X7, good)	alignment(elrohir, good)	0
visited(X2, L2)	visited(arwen, gondor)	0
mortal(beregond)	mortal(X) :- race(X, human)	0
visited(X3, L3)	visited(gloin, moria)	0
visited(Y5, L5)	visited(frodo, rohan)	0
mortal(rose)	mortal(X) :- race(X, human)	0
visited(X2, L2)	visited(sauron, fangorn)	0
mortal(isildur)	mortal(X) :- race(X, hobbit)	0
visited(Y3, L3)	visited(haldir, rivendell)	0
mortal(beechbone)	mortal(X) :- race(X, human)	0
visited(X3, L3)	visited(bilbo, lothlorien)	0
carries(Y0, ring)	carries(fastred, ring)	0
visited(X0, L0)	visited(gimli, iron_hills)	0
visited(X4, L4)	visited(pippin, ithilien)	0
visited(X4, L4)	visited(pippin, bree)	0
visited(X0, L0)	visited(elfstan, rohan)	0
companion(arwen, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(elrond, shire)	0
companion(merry, celeborn)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(maggot)	mortal(X) :- race(X, dwarf)	0
companion(faramir, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y7, L7)	visited(merry, isengard)	0
companion(eowyn, thorin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
companion(frodo, elrond)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(R1, R20)	race(elanor, R20)	0
visited(Y4, L4)	visited(bilbo, fangorn)	0
visited(X0, L0)	visited(gollum, lothlorien)	0
companion(rosie, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
companion(gandalf, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(gamling)	mortal(X) :- race(X, dwarf)	0
visited(X5, L5)	visited(faramir, rivendell)	0
mortal(rose)	mortal(X) :- race(X, dwarf)	0
visited(X4, L4)	visited(bilbo, gondor)	0
visited(X5, L5)	visited(eowyn, mordor)	0
companion(eowyn, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(gandalf, mordor)	0
visited(X1, L1)	visited(pippin, rohan)	0
visited(Y3, L3)	visited(haldir, mirkwood)	0
race(_EX1, R10)	race(elwing, R10)	0
companion(theoden, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(erkenbrand)	mortal(X) :- race(X, hobbit)	0
visited(Y3, L3)	visited(haldir, moria)	0
race(_EX1, R10)	race(hamfast, R10)	0
visited(Y5, L5)	visited(balin, shire)	0
race(_EX1, R10)	race(mablung, R10)	0
visited(X2, L2)	visited(boromir, shire)	0
visited(X0, L0)	visited(haldir, fangorn)	0
companion(pippin, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(_EX0, R20)	race(gorbag, R20)	0
alignment(X7, good)	alignment(gloin, good)	0
visited(X0, L0)	visited(gollum, mirkwood)	0
visited(Y5, L5)	visited(bilbo, mordor)	0
visited(Y0, L0)	visited(elwing, fangorn)	0
companion(elrond, boromir)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(fastred)	mortal(X) :- race(X, hobbit)	0
mortal(duilin)	mortal(X) :- race(X, dwarf)	0
visited(Y2, L2)	visited(celeborn, moria)	0
visited(X5, L5)	visited(gloin, moria)	0
visited(X4, L4)	visited(boromir, lothlorien)	0
companion(balin, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X2, L2)	visited(celeborn, erebor)	0
visited(X0, L0)	visited(haldir, erebor)	0
visited(Y1, L1)	visited(arwen, mirkwood)	0
race(_EX1, R10)	race(fastred, R10)	0
visited(X3, L3)	visited(arwen, moria)	0
visited(X3, L3)	visited(arwen, gondor)	0
fellowship(glorfindel)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
carries(Y0, ring)	carries(rose, ring)	0
visited(X5, L5)	visited(pippin, mordor)	0
alignment(X1, good)	alignment(elladan, good)	0
visited(Y5, L5)	visited(gimli, gondor)	0
carries(Y0, ring)	carries(lurtz, ring)	0
visited(X3, L3)	visited(boromir, lothlorien)	0
visited(Y0, L0)	visited(forlong, mordor)	0
companion(maggot, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(I, R10)	race(elrohir, R10)	0
companion(arwen, eowyn)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(damrod)	mortal(X) :- race(X, human)	0
carries(Y0, ring)	carries(elrond, ring)	0
companion(elendil, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(elendil)	mortal(X) :- race(X, dwarf)	0
visited(Y0, L0)	visited(forlong, lothlorien)	0
visited(Y0, L0)	visited(eowyn, shire)	0
companion(eowyn, haldir)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(goldilocks)	mortal(X) :- race(X, human)	0
visited(X3, L3)	visited(eowyn, lothlorien)	0
visited(X2, L2)	visited(balin, rivendell)	0
visited(X2, L2)	visited(elendil, erebor)	0
visited(X0, L0)	visited(gollum, iron_hills)	0
visited(X0, L0)	visited(gamgee, rivendell)	0
visited(X5, L5)	visited(isildur, moria)	0
alignment(X4, good)	alignment(gloin, good)	0
alignment(X1, good)	alignment(elwing, good)	0
visited(X2, L2)	visited(elendil, shire)	0
race(_EX1, R10)	race(damrod, R10)	0
visited(Y0, L0)	visited(eowyn, ithilien)	0
visited(X2, L2)	visited(boromir, isengard)	0
visited(X4, L4)	visited(elrond, fangorn)	0
visited(X2, L2)	visited(elendil, isengard)	0
visited(X4, L4)	visited(gimli, mirkwood)	0
visited(X1, L1)	visited(bilbo, moria)	0
visited(Y3, L3)	visited(haldir, gondor)	0
visited(X5, L5)	visited(theoden, rivendell)	0
visited(X2, L2)	visited(boromir, rohan)	0
mortal(shagrat)	mortal(X) :- race(X, dwarf)	0
visited(Y4, L4)	visited(aragorn, mordor)	0
carries(Y0, ring)	carries(bilbo, ring)	0
visited(X0, L0)	visited(gamgee, rohan)	0
visited(X2, L2)	visited(celeborn, fangorn)	0
visited(X4, L4)	visited(bilbo, bree)	0
visited(X0, L0)	visited(haldir, rohan)	0
visited(Y5, L5)	visited(gloin, mordor)	0
fellowship(elwing)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
visited(X7, L7)	visited(boromir, isengard)	0
visited(Y3, L3)	visited(eowyn, rivendell)	0
mortal(lurtz)	mortal(X) :- race(X, hobbit)	0
carries(Y0, ring)	carries(aragorn, ring)	0
companion(rosie, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(R1, R20)	race(goldberry, R20)	0
visited(Y3, L3)	visited(sauron, isengard)	0
visited(X4, L4)	visited(gimli, gondor)	0
race(_EX1, R10)	race(elwing, R10)	0
companion(elrond, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X2, L2)	visited(sauron, gondor)	0
visited(X7, L7)	visited(legolas, mordor)	0
visited(X0, L0)	visited(gamgee, moria)	0
race(X, R20)	race(derufin, R20)	0
visited(X2, L2)	visited(radagast, ithilien)	0
companion(theoden, haldir)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y0, L0)	visited(eowyn, isengard)	0
visited(Y0, L0)	visited(sam, ithilien)	0
race(X, R20)	race(gothmog, R20)	0
companion(rosie, thorin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X0, L0)	visited(haldir, mirkwood)	0
visited(Y0, L0)	visited(eowyn, mordor)	0
companion(isildur, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y5, L5)	visited(gimli, shire)	0
fellowship(elwing)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	0
visited(X4, L4)	visited(gimli, mordor)	0
visited(Y4, L4)	visited(merry, mordor)	0
visited(X2, L2)	visited(sauron, rohan)	0
visited(X0, L0)	visited(gollum, shire)	0
mortal(elfstan)	mortal(X) :- race(X, hobbit)	0
carries(Y0, ring)	carries(elfstan, ring)	0
mortal(bombadil)	mortal(X) :- race(X, dwarf)	0
carries(Y0, ring)	carries(sam, ring)	0
visited(X2, L2)	visited(celeborn, rohan)	0
visited(X0, L0)	visited(theoden, mordor)	0
visited(Y1, L1)	visited(arwen, fangorn)	0
companion(theoden, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X0, L0)	visited(gimli, gondor)	0
visited(Y3, L3)	visited(haldir, rohan)	0
visited(X2, L2)	visited(merry, rohan)	0
mortal(beechbone)	mortal(X) :- race(X, human)	0
companion(haldir, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(_EX1, R10)	race(hama, R10)	0
visited(X2, L2)	visited(celeborn, fangorn)	0
visited(Y2, L2)	visited(arwen, rohan)	0
visited(X0, L0)	visited(gimli, rohan)	0
race(_EX0, R20)	race(bergil, R20)	0
visited(X2, L2)	visited(elendil, rohan)	0
visited(X0, L0)	visited(haldir, moria)	0
companion(elrond, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X3, L3)	visited(gimli, mordor)	0
threat(sauron, I)	threat(X, Y) :- target(X), enemy(X, Y)	0
visited(X5, L5)	visited(aragorn, mordor)	0
companion(gloin, thorin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
carries(Y0, ring)	carries(elwing, ring)	0
alignment(X4, good)	alignment(glorfindel, good)	0
visited(X2, L2)	visited(sauron, fangorn)	0
visited(Y5, L5)	visited(balin, rivendell)	0
race(R1, R20)	race(gamgee, R20)	0
companion(arwen, theoden)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(pippin, lothlorien)	0
visited(X2, L2)	visited(balin, rohan)	0
alignment(X4, good)	alignment(elladan, good)	0
carries(Y0, ring)	carries(gorbag, ring)	0
carries(Y0, ring)	carries(sam, ring)	0
visited(X7, L7)	visited(elrond, shire)	0
companion(maggot, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(X, R20)	race(golasgil, R20)	0
mortal(elwing)	mortal(X) :- race(X, dwarf)	0
visited(Y5, L5)	visited(thorin, shire)	0
companion(faramir, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(elanor)	mortal(X) :- race(X, human)	0
visited(X1, L1)	visited(bilbo, rohan)	0
visited(Y0, L0)	visited(forlong, bree)	0
race(X, R20)	race(lurtz, R20)	0
alignment(X4, good)	alignment(elladan, good)	0
visited(Y0, L0)	visited(sam, erebor)	0
visited(Y4, L4)	visited(bilbo, gondor)	0
visited(Y5, L5)	visited(thorin, rohan)	0
visited(Y4, L4)	visited(legolas, shire)	0
mortal(celeborn)	mortal(X) :- race(X, dwarf)	0
visited(X4, rivendell)	visited(galadriel, rivendell)	0
mortal(treebeard)	mortal(X) :- race(X, hobbit)	0
mortal(hamfast)	mortal(X) :- race(X, human)	0
mortal(elladan)	mortal(X) :- race(X, dwarf)	0
carries(Y0, ring)	carries(gothmog, ring)	0
visited(Y1, L1)	visited(arwen, iron_hills)	0
mortal(duilin)	mortal(X) :- race(X, dwarf)	0
visited(X2, L2)	visited(sauron, shire)	0
visited(X7, L7)	visited(elrond, shire)	0
race(X, R20)	race(duilin, R20)	0
visited(X0, L0)	visited(elwing, ithilien)	0
mortal(damrod)	mortal(X) :- race(X, hobbit)	0
visited(X4, L4)	visited(boromir, rohan)	0
companion(merry, celeborn)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y5, L5)	visited(gloin, rohan)	0
race(X, R20)	race(elanor, R20)	0
target(isildur)	target(X) :- carries(X, ring)	0
visited(Y5, L5)	visited(frodo, erebor)	0
race(X, R20)	race(duinhir, R20)	0
visited(X5, L5)	visited(maggot, mordor)	0
mortal(lurtz)	mortal(X) :- race(X, dwarf)	0
race(_EX0, R20)	race(witch_king, R20)	0
visited(X2, L2)	visited(balin, fangorn)	0
alignment(X8, good)	alignment(sauron, good)	0
race(R1, R20)	race(fastred, R20)	0
race(R1, R20)	race(rose, R20)	0
visited(X2, L2)	visited(balin, rivendell)	0
visited(X7, L7)	visited(merry, mordor)	0
visited(X2, L2)	visited(boromir, gondor)	0
race(_EX0, R20)	race(goldberry, R20)	0
visited(X2, L2)	visited(elendil, erebor)	0
mortal(golasgil)	mortal(X) :- race(X, dwarf)	0
race(elladan, R20)	race(elladan, R20)	0
visited(X2, L2)	visited(balin, isengard)	0
race(X, R20)	race(earendil, R20)	0
visited(X5, L5)	visited(eowyn, erebor)	0
mortal(glorfindel)	mortal(X) :- race(X, hobbit)	0
visited(Y0, L0)	visited(sam, rohan)	0
companion(gloin, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y3, L3)	visited(galadriel, rivendell)	0
mortal(elendil)	mortal(X) :- race(X, hobbit)	0
visited(Y0, L0)	visited(forlong, ithilien)	0
visited(X0, L0)	visited(theoden, rivendell)	0
visited(X0, L0)	visited(gimli, rohan)	0
race(_EX1, R10)	race(damrod, R10)	0
visited(Y0, L0)	visited(eowyn, isengard)	0
visited(Y0, L0)	visited(balin, isengard)	0
race(_EX0, R20)	race(imrahil, R20)	0
companion(frodo, aragorn)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X3, L3)	visited(boromir, lothlorien)	0
visited(X2, L2)	visited(sauron, fangorn)	0
visited(Y2, L2)	visited(sauron, rivendell)	0
companion(rosie, gloin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(boromir, shire)	0
visited(X4, L4)	visited(gandalf, mordor)	0
visited(Y5, L5)	visited(balin, rohan)	0
visited(X7, L7)	visited(gandalf, shire)	0
race(X, R20)	race(hirluin, R20)	0
race(_EX1, R10)	race(tuor, R10)	0
visited(Y0, L0)	visited(forlong, moria)	0
visited(X2, L2)	visited(arwen, lothlorien)	0
visited(X4, L4)	visited(boromir, iron_hills)	0
visited(Y2, L2)	visited(arwen, shire)	0
visited(Y0, L0)	visited(sam, rohan)	0
race(_EX1, R10)	race(fastred, R10)	0
mortal(elendil)	mortal(X) :- race(X, hobbit)	0
companion(merry, celeborn)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(saruman)	mortal(X) :- race(X, dwarf)	0
visited(Y7, L7)	visited(boromir, shire)	0
carries(Y0, ring)	carries(gloin, ring)	0
companion(isildur, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(_EX1, R10)	race(gollum, R10)	0
mortal(goldilocks)	mortal(X) :- race(X, human)	0
companion(maggot, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
mortal(leaflock)	mortal(X) :- race(X, dwarf)	0
visited(X4, L4)	visited(boromir, mirkwood)	0
visited(Y0, L0)	visited(eowyn, mordor)	0
visited(Y3, L3)	visited(radagast, rivendell)	0
visited(X3, L3)	visited(haldir, mordor)	0
visited(Y1, L1)	visited(arwen, fangorn)	0
mortal(leaflock)	mortal(X) :- race(X, hobbit)	0
visited(Y4, L4)	visited(legolas, mordor)	0
carries(Y0, ring)	carries(elwing, ring)	0
mortal(saruman)	mortal(X) :- race(X, dwarf)	0
mortal(dain)	mortal(X) :- race(X, human)	0
alignment(X4, good)	alignment(earendil, good)	0
mortal(earendil)	mortal(X) :- race(X, dwarf)	0
visited(X2, L2)	visited(saruman, mordor)	0
mortal(pippin)	mortal(X) :- race(X, dwarf)	0
visited(X0, L0)	visited(gamgee, iron_hills)	0
companion(arwen, merry)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X5, L5)	visited(eowyn, shire)	0
visited(Y5, L5)	visited(balin, rivendell)	0
companion(elendil, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(Y3, L3)	visited(haldir, rohan)	0
race(_EX1, R10)	race(goldberry, R10)	0
visited(X2, L2)	visited(boromir, rohan)	0
mortal(goldilocks)	mortal(X) :- race(X, human)	0
alignment(X1, good)	alignment(elwing, good)	0
visited(X5, L5)	visited(balin, erebor)	0
visited(Y0, L0)	visited(forlong, bree)	0
visited(X5, L5)	visited(balin, erebor)	0
companion(maggot, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X2, L2)	visited(balin, bree)	0
alignment(X8, good)	alignment(isildur, good)	0
carries(Y0, ring)	carries(gimli, ring)	0
race(_EX1, R10)	race(fimbthil, R10)	0
mortal(beechbone)	mortal(X) :- race(X, human)	0
companion(galadriel, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
race(_EX1, R10)	race(bombadil, R10)	0
mortal(hirluin)	mortal(X) :- race(X, human)	0
visited(X0, L0)	visited(haldir, erebor)	0
mortal(celeborn)	mortal(X) :- race(X, hobbit)	0
companion(isildur, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(boromir, shire)	0
visited(X2, L2)	visited(radagast, isengard)	0
mortal(rosie)	mortal(X) :- race(X, dwarf)	0
race(_EX1, R10)	race(ghân, R10)	0
visited(X2, L2)	visited(isildur, rohan)	0
mortal(rosie)	mortal(X) :- race(X, dwarf)	0
visited(Y3, L3)	visited(sauron, moria)	0
visited(X4, L4)	visited(gandalf, mordor)	0
carries(Y0, ring)	carries(gloin, ring)	0
mortal(gamgee)	mortal(X) :- race(X, human)	0
visited(X3, L3)	visited(radagast, lothlorien)	0
visited(Y4, L4)	visited(bilbo, isengard)	0
race(_EX0, R20)	race(hama, R20)	0
race(_EX1, R10)	race(hama, R10)	0
mortal(celeborn)	mortal(X) :- race(X, hobbit)	0
visited(Y3, L3)	visited(radagast, rivendell)	0
race(_EX1, R10)	race(gorbag, R10)	0
race(X, R20)	race(imrahil, R20)	0
visited(Y0, L0)	visited(frodo, iron_hills)	0
companion(elrond, sam)	companion(X, Y) :- visited(X, L), visited(Y, L)	0
visited(X4, L4)	visited(gandalf, gondor)	0
visited(X0, L0)	visited(gimli, lothlorien)	0
race(_EX0, R20)	race(derufin, R20)	0
race(_EX0, R20)	race(derufin, R20)	0
visited(X5, L5)	visited(gloin, erebor)	0
visited(X0, L0)	visited(elfstan, erebor)	0
mortal(goldberry)	mortal(X) :- race(X, human)	0
alignment(X7, good)	alignment(glorfindel, good)	0
visited(X0, L0)	visited(elwing, rohan)	0
alignment(X4, good)	alignment(elladan, good)	0
